Subject,Stimulus,Response,Confidence,Correct,Contrast,Side,RT_Decision,RT_Confidence
22,1,1,4,1,2,2,0.865799558989238,0.22086624102667
22,2,2,4,1,1,2,2.5431614019908,0.341900856990833
22,2,2,4,1,1,2,0.851708590053022,0.239804734010249
22,2,2,4,1,2,1,0.913123116013594,0.466954661998898
22,1,1,1,1,1,1,1.90549852803815,0.314259808044881
22,1,1,4,1,2,2,1.07315248495433,0.308198097976856
22,2,2,4,1,1,1,2.61850716901245,0.342585652018897
22,2,2,2,1,1,1,0.907515908998903,0.301804071990773
22,2,2,2,1,2,1,0.56425587204285,0.292348530027084
22,2,2,4,1,2,1,1.44295640295604,0.319993632030673
22,1,2,4,0,1,2,1.0054946350283,0.259600072982721
22,1,1,4,1,2,2,1.06785986304749,0.159667762985919
22,2,2,4,1,1,2,0.515908797970042,1.57432900497224
22,1,1,4,1,2,1,0.976829791965429,0.232242254947778
22,2,2,4,1,1,2,0.785696109000128,0.208352803019807
22,2,2,4,1,2,2,0.875256928033195,0.254427662002854
22,2,2,4,1,2,1,1.03141219500685,0.419805342971813
22,2,2,4,1,2,2,0.846131976984907,0.251020708004944
22,2,2,4,1,1,2,0.547364088997711,0.219647025049198
22,2,2,4,1,1,1,1.03829300601501,1.6511745720054
22,1,1,4,1,2,1,0.985395095020067,0.296977819001768
22,1,1,4,1,2,1,0.695703623001464,0.330999716999941
22,1,1,4,1,2,1,0.632757972984109,0.318347643013112
22,2,1,4,0,2,2,1.00350200000685,0.265182716015261
22,1,2,4,0,1,1,1.62572224700125,0.406264833989553
22,2,2,4,1,2,2,1.16125722596189,0.240601464989595
22,2,2,4,1,2,2,0.561860707006417,0.24295083998004
22,1,2,4,0,1,1,1.95617233298253,0.290790209022816
22,2,2,4,1,1,1,0.67407309403643,0.302076137042604
22,1,2,4,0,1,1,0.412331882980652,0.371785877970979
22,1,2,4,0,1,1,0.391601528041065,0.542571882950142
22,2,2,4,1,2,2,0.819518267002422,0.281683883978985
22,1,2,1,0,2,2,0.488203973975033,0.755705554969609
22,2,2,4,1,1,2,0.799443555006292,0.222461882978678
22,2,2,4,1,1,2,0.496434853994288,0.29883158497978
22,1,1,4,1,2,1,0.897006316983607,0.435803474974819
22,1,1,4,1,2,1,0.692223643010948,0.407538362953346
22,1,1,4,1,2,2,1.00248091999674,0.304356697015464
22,2,2,1,1,1,1,1.92675332701765,1.35923262801953
22,1,1,1,1,1,1,0.946437067002989,0.307239466987085
22,2,2,4,1,1,2,0.977210482989904,0.297327740991022
22,2,2,4,1,1,2,0.856272881967016,0.196093000995461
22,2,2,4,1,2,1,1.14386688795639,0.688610704033636
22,2,2,4,1,2,2,0.998864168999717,0.237547923985403
22,2,2,4,1,2,1,1.71023705200059,0.272216490993742
22,2,2,4,1,1,2,1.2877715479699,0.257998183020391
22,1,2,2,0,1,2,1.62696920300368,0.255170969991013
22,1,2,4,0,1,2,0.800381181004923,1.24645260395482
22,1,2,4,0,2,1,1.09428787603974,0.385751525987871
22,1,1,4,1,1,1,0.955957044032402,0.372748325986322
22,2,2,4,1,2,1,1.60873737203656,0.366196058981586
22,2,2,4,1,1,1,0.873789642995689,0.437563630985096
22,1,2,4,0,1,1,0.846537016972434,0.322624052001629
22,2,2,4,1,2,2,0.832515438029077,0.285115531005431
22,1,1,4,1,1,2,1.00229243602371,0.248665134015027
22,1,1,4,1,1,2,0.841203291027341,0.269815847044811
22,1,1,4,1,1,2,0.773328109004069,0.261332780995872
22,1,1,4,1,1,2,0.677797380019911,0.169769333035219
22,1,1,4,1,2,1,0.870153146039229,0.265610909031238
22,2,1,2,0,2,1,0.497391447017435,0.44389144401066
22,2,2,4,1,2,2,0.940707322966773,0.206245331035461
22,1,1,4,1,2,1,1.56845135899493,0.271635423006956
22,1,1,4,1,1,1,1.1829646579572,0.470040969026741
22,2,2,4,1,1,2,1.10166025097715,0.199937403027434
22,1,1,4,1,2,1,0.769676632015035,0.354028039029799
22,2,2,4,1,1,1,1.60595372499665,0.395442717999686
22,2,2,4,1,1,1,0.671062001027167,0.32299369899556
22,1,1,4,1,1,1,1.05675918003544,0.452646748977713
22,1,1,4,1,2,2,0.821045986027457,0.186807607999071
22,2,2,4,1,2,1,1.15804490400478,0.294158720003907
22,1,1,4,1,1,2,1.13329631701345,0.21402658498846
22,1,1,4,1,1,2,0.584066791983787,0.215616068977397
22,2,1,4,0,1,2,0.801547431969084,0.223816363955848
22,1,1,4,1,1,2,0.522173269011546,0.276013972994406
22,1,1,4,1,2,2,0.459741327969823,0.280559886014089
22,1,1,4,1,1,1,1.03201551199891,0.509371656982694
22,2,2,4,1,2,1,1.2670653469977,0.366419287980534
22,1,1,4,1,1,1,1.55421187996399,0.29761527699884
22,2,1,1,0,1,1,0.840593772998545,0.477653149049729
22,2,2,2,1,1,2,1.01303091802401,0.242600811994635
22,1,1,4,1,2,1,1.02798056701431,0.369032833958045
22,1,1,4,1,1,2,0.732546137005556,0.21368598099798
22,1,1,4,1,2,2,0.56844717200147,0.232226655993145
22,2,1,4,0,1,1,0.95347775897244,0.322047569032293
22,2,2,4,1,1,2,0.976043561997358,0.791376471985132
22,1,1,4,1,2,2,0.818167043034919,0.191494606959168
22,2,2,4,1,1,1,1.02655070199398,0.360134686983656
22,1,1,4,1,2,2,1.09316189400852,0.279237684037071
22,1,1,4,1,1,2,0.815181938989554,0.27730935200816
22,1,1,4,1,2,1,1.21309929399285,0.442813010013197
22,2,2,4,1,2,2,1.0122362630209,0.353910343023017
22,1,1,4,1,2,2,0.598445723007899,0.189183337963186
22,1,1,4,1,2,2,0.568396381044295,0.20825782296015
22,2,2,4,1,1,2,0.658726122986991,0.207181875011884
22,1,1,4,1,2,2,0.681791634997353,0.181400337954983
22,2,2,4,1,2,2,0.872055955987889,0.228392010030802
22,1,1,4,1,2,2,0.629606798989698,0.219535031996202
22,2,1,4,0,1,2,0.701249275996815,0.279811873973813
22,1,1,4,1,2,2,0.815447066968773,0.245401124993805
22,2,2,4,1,1,1,1.15003395400709,0.326195319998078
22,2,2,4,1,1,1,0.563915529986843,0.324444490019232
22,2,2,4,1,2,1,0.401696246000938,0.321126829949208
22,1,1,4,1,2,1,0.966849907010328,0.390181013965048
22,1,1,4,1,1,1,0.90505858202232,0.36355391604593
22,1,1,4,1,2,1,1.15187918802258,0.239911321026739
22,1,1,4,1,1,2,0.817624527961016,0.207635716011282
22,2,1,4,0,1,2,0.993838811002206,0.264468585024588
22,2,2,4,1,1,1,1.08009048399981,0.339659352030139
22,2,2,4,1,2,1,0.879994019982405,0.36366645200178
22,2,2,4,1,2,1,0.655431622988544,0.316707402991597
22,2,2,4,1,1,2,1.10616677399958,0.307523907045834
22,2,2,4,1,2,1,0.922296140051913,0.316411350038834
22,1,1,4,1,2,2,0.602299880003557,0.18463197897654
22,1,1,4,1,1,2,0.995461877027992,0.242734351952095
22,2,2,4,1,2,2,1.53957399097271,0.220398355042562
22,1,1,4,1,2,1,1.26213846600149,0.370275961002335
22,2,2,4,1,2,1,0.989213813038077,0.324691204004921
22,2,1,4,0,2,1,1.07402452704264,0.757896928000264
22,1,1,4,1,2,2,0.817882155999541,0.167311994999181
22,2,2,4,1,1,1,1.12333029496949,0.236744149005972
22,2,2,4,1,1,1,0.65425800596131,0.282581019040663
22,1,1,4,1,2,1,1.30592228099704,0.299933588015847
22,1,1,4,1,2,1,0.681646955024917,0.32480622996809
22,1,1,4,1,2,2,0.723185580980498,0.204998368979432
22,1,1,4,1,2,2,0.487407565000467,0.322867691982538
22,1,1,4,1,2,2,0.45666721399175,0.293647787999362
22,1,2,4,0,1,2,1.18021678901277,0.203291048004758
22,2,2,4,1,2,1,1.2135483410093,0.266634351050016
22,1,1,4,1,2,1,0.89861217798898,0.253076369990595
22,1,1,4,1,1,1,0.797510459960904,0.308088329969905
22,1,1,4,1,2,2,0.80219916702481,0.200962956994772
22,2,2,4,1,1,1,0.971443506947253,0.307101900980342
22,2,1,4,0,1,2,1.35351098701358,0.185071795014665
22,1,2,4,0,2,1,0.828547872020863,0.330608185031451
22,1,2,4,0,1,1,0.823837673000526,0.357972293975763
22,1,1,4,1,1,1,0.809817594999913,0.320934258983471
22,1,1,4,1,2,2,0.957907293981407,0.214916617027484
22,2,2,4,1,2,1,0.929330655024387,0.658381826011464
22,1,1,4,1,1,1,1.23431873699883,0.287575756956358
22,2,2,4,1,2,2,1.10269920801511,0.26482602203032
22,1,1,4,1,2,2,0.632506943016779,0.197678308002651
22,2,2,4,1,2,1,0.93710928800283,0.297953673987649
22,1,1,4,1,2,2,0.85738904698519,0.205337528022937
22,1,1,4,1,1,2,0.815755094983615,0.237691340968013
22,2,2,4,1,2,1,2.09453438699711,0.336293686006684
22,2,2,4,1,1,2,1.26123735302826,0.233875828038435
22,1,1,4,1,2,1,0.915042989014182,0.396455778973177
22,2,2,4,1,2,1,0.871424615965225,0.290873389982153
22,1,1,1,1,1,2,1.32988388399826,0.266854148998391
22,1,1,4,1,2,2,1.0027556970017,0.168518982012756
22,1,1,4,1,2,1,0.988349068968091,0.971269447007217
22,1,1,4,1,1,1,0.678908645990305,0.378705918963533
22,2,2,4,1,2,2,0.774242538958788,0.237602480978239
22,1,1,4,1,2,2,0.839449780993164,0.228095058992039
22,2,2,4,1,1,2,1.21126795199234,0.185570256959181
22,1,1,4,1,2,1,0.92522477399325,0.262207018036861
22,2,2,4,1,1,1,1.39066441199975,0.229353303962853
22,1,1,4,1,2,1,0.927647258969955,0.312965864955913
22,1,1,4,1,1,2,1.23180883994792,0.203886914008763
22,1,1,4,1,1,2,0.902156352007296,0.2010594609892
22,2,2,4,1,2,1,1.00343166000675,0.209723039006349
22,2,1,4,0,1,1,0.939668954990339,0.21334127697628
22,1,1,4,1,1,1,0.727520486980211,0.257505934045184
22,2,2,4,1,1,2,0.881505412049592,1.47735398198711
22,1,1,4,1,2,1,1.01911657198798,0.256950469978619
22,2,2,4,1,1,2,0.945113082008902,0.258788440027274
22,2,2,4,1,1,2,0.723269727022853,0.2687906420324
22,2,2,4,1,2,1,1.0049033149844,0.714473651023582
22,2,2,4,1,1,2,0.808002966979984,0.238686108030379
22,2,2,4,1,2,1,0.935659795009997,0.29628358600894
22,1,1,4,1,2,2,0.799825119960587,0.734343381016515
22,1,1,4,1,1,1,0.962717228045221,0.427544121979736
22,2,1,4,0,1,1,0.844844903971534,0.329950335959438
22,1,1,4,1,1,1,0.887482471996918,0.370093062985688
22,1,1,4,1,2,1,0.662276054965332,0.362949688977096
22,1,1,4,1,2,1,0.711239925993141,0.425628997967578
22,2,2,4,1,2,1,1.50690676801605,0.445242353016511
22,2,2,4,1,2,1,0.606065959029365,0.388554302975535
22,1,1,4,1,2,1,1.08778003102634,0.36233345605433
22,1,2,4,0,1,1,0.982542645011563,0.429898896021768
22,2,2,4,1,1,2,1.25512225000421,0.322849465010222
22,1,1,4,1,2,2,1.04064232303062,0.213802855985705
22,2,2,4,1,2,1,1.32075229700422,0.353870249993633
22,1,1,4,1,2,2,0.853774489019997,0.266578803013545
22,1,1,4,1,1,1,1.58606600703206,0.392777498986106
22,2,2,4,1,2,1,1.10693890601397,0.429874800960533
22,2,2,4,1,1,1,0.847036123974249,0.387400152976625
22,2,2,4,1,2,1,0.654803817975335,0.370740715996362
22,2,2,4,1,2,2,1.6149986119708,0.651187435025349
22,2,2,4,1,1,2,0.499280003015883,0.326598890998866
22,1,1,4,1,1,1,1.26023208501283,0.383899034000933
22,2,2,4,1,1,1,1.04278331500245,0.447734159009997
22,1,2,4,0,1,1,1.02401926199673,0.381866080977488
22,2,2,4,1,1,1,0.696645110961981,0.354884440021124
22,1,2,4,0,2,1,0.775248357036617,0.327451865014154
22,1,1,4,1,1,2,1.00531888398109,0.227107023994904
22,2,1,4,0,1,2,0.98928988201078,0.604578611964826
22,2,1,4,0,1,1,1.1423933050246,0.359053282998502
22,1,1,4,1,2,2,0.683665863005444,0.214482538984157
22,1,1,4,1,2,1,1.16934457299067,0.336810527020134
22,2,1,4,0,1,2,0.877531109028496,0.249371249985415
22,2,1,4,0,2,2,0.633425948035438,0.238482661021408
22,1,1,4,1,2,1,0.775914066005498,0.319962105015293
22,1,1,4,1,2,1,0.662011358013842,0.282099629985169
22,1,1,1,1,1,1,1.31180209497688,0.353478983044624
22,2,1,4,0,2,2,1.102047391003,0.520288572006393
22,1,1,4,1,2,1,0.829344159981702,0.314490171032958
22,1,1,4,1,2,1,0.816836738027632,0.26286993699614
22,1,1,4,1,2,2,0.935403636016417,0.376523375045508
22,1,1,4,1,2,1,0.571672913967632,0.324489369988441
22,2,2,4,1,1,1,1.32995378097985,0.282414443965536
22,2,2,4,1,1,2,0.857497463002801,0.253456177015323
22,1,1,4,1,2,1,1.01445677102311,0.251477254962083
22,2,2,4,1,2,1,0.692669778014533,0.23126695404062
22,2,1,4,0,1,2,0.960729608021211,0.200951264996547
22,1,1,4,1,2,2,1.10784072603565,0.181828972999938
22,1,1,4,1,2,1,0.99287529400317,0.255840988014825
22,1,1,4,1,2,2,0.712307545007207,0.194554439978674
22,1,1,4,1,2,2,0.678326743014622,0.234018512011971
22,1,1,4,1,1,1,1.16319771000417,0.299297505000141
22,1,1,4,1,1,2,0.617097039008513,0.215013258042745
22,1,1,4,1,2,1,0.609165093977936,0.336377052997705
22,1,1,4,1,2,1,0.73306069202954,0.310636573005468
22,1,1,4,1,1,2,0.724439618992619,0.222923715016805
22,1,1,4,1,1,1,0.768257422023453,0.312587255029939
22,2,2,4,1,2,1,1.0226838630042,0.316225881048013
22,1,1,4,1,1,1,0.850258574006148,0.326236317981966
22,1,1,4,1,2,2,1.05979678401491,0.272444023983553
22,2,1,4,0,1,2,0.711932593025267,0.282899612968322
22,1,1,4,1,2,2,0.48996277700644,0.308736775012221
22,1,1,4,1,2,1,0.939639171003364,0.316482489986811
22,1,1,4,1,1,1,1.29792078403989,0.300416781043168
22,1,1,4,1,2,2,0.666391313017812,0.214707207982428
22,1,1,4,1,1,1,0.568823612993583,0.241098082042299
22,1,1,4,1,2,1,0.658409406023566,0.30314894701587
22,2,2,4,1,2,1,1.72490106400801,0.286017442995217
22,1,1,4,1,2,2,0.844866344006732,0.234260882949457
22,2,2,4,1,1,2,1.42709411500255,0.320148669998161
22,1,1,4,1,2,1,1.08652290003374,0.224708708003163
22,1,1,4,1,2,1,0.698946802003775,0.269727563019842
22,2,2,4,1,2,1,0.885489543026779,0.303813463018741
22,1,1,4,1,2,1,0.750990784959868,0.318868111993652
22,2,2,4,1,2,2,1.5808636440197,0.283314765023533
22,2,2,4,1,2,2,0.770175450015813,0.258083564986009
22,1,1,4,1,1,1,0.690670169016812,0.422009637986775
22,1,1,4,1,1,2,0.919050503987819,0.248671911016572
22,2,2,4,1,2,2,1.05775256897323,0.229782095004339
22,1,1,4,1,2,1,1.72767498198664,0.328485265024938
22,2,2,4,1,1,1,0.965955633029807,0.541174340003636
22,2,2,4,1,1,1,1.13036813098006,0.315462068014313
22,1,1,4,1,1,2,0.873105176026002,0.244468903983943
22,1,1,4,1,1,2,0.701939240971114,0.256086954032071
22,2,2,4,1,2,1,0.992295181029476,0.327954010979738
22,1,1,4,1,2,1,0.677048758021556,0.305441111966502
22,1,1,4,1,2,1,0.901327666011639,0.279697342019062
22,2,2,4,1,2,2,0.887347145006061,0.242492753954139
22,1,1,4,1,1,1,0.811257822031621,0.378177817037795
22,2,2,4,1,2,2,1.07796790800057,0.265682981989812
22,2,2,4,1,2,2,0.721014940994792,0.226469831948634
22,2,2,4,1,1,2,0.63703305699164,0.274076458998024
22,1,1,4,1,2,1,0.889641046989709,0.413171958993189
22,2,2,4,1,2,1,0.839425417012535,0.356537191953976
22,2,2,4,1,1,2,0.88884067296749,0.251740525010973
22,1,1,4,1,2,1,0.78807956300443,0.338807564985473
22,2,2,4,1,2,1,1.28798429499147,0.418926495010965
22,2,2,4,1,1,1,0.644767077988945,0.369947811996099
22,2,2,4,1,2,1,0.541692338010762,0.390899910998996
22,2,2,4,1,1,2,0.969675038999412,0.345299032051116
22,1,1,4,1,2,1,0.910344843985513,0.328655777033418
22,2,2,4,1,2,1,1.19011767598568,0.429301858996041
22,2,2,4,1,1,1,0.622850415995345,0.468941186962184
22,2,2,4,1,2,1,0.564144005009439,0.364445286977571
22,1,1,4,1,2,1,0.921058595995419,0.362341624044348
22,1,1,4,1,2,1,1.06300914997701,0.41114108095644
22,2,2,4,1,1,1,0.837307318986859,0.338102530979086
22,2,2,4,1,2,1,0.559597536979709,0.471700738999061
22,1,1,4,1,2,2,0.903962448996026,0.249928956967779
22,2,2,4,1,1,1,1.59484553703805,0.337076632014941
22,1,1,4,1,2,2,0.957664297020528,0.253743050037883
22,2,2,4,1,2,1,1.00664032698842,0.525065353955142
22,2,2,4,1,2,1,0.698637456982397,0.413003733032383
22,1,1,4,1,2,2,0.839208127988968,0.252564945956692
22,1,1,4,1,2,1,1.86908042494906,0.439499862026423
22,2,2,4,1,1,2,1.05643053201493,0.284830525983125
22,1,1,4,1,1,2,0.955339894979261,0.203832706029061
22,1,1,4,1,1,1,0.94188524998026,0.439632409950718
22,1,1,4,1,2,1,0.735987557971384,0.385071719996631
22,1,1,4,1,1,2,0.867941198986955,0.176220054971054
22,2,2,4,1,2,1,0.923716317978688,0.349334845959675
22,2,2,4,1,2,2,1.19426565995673,0.217003904981539
22,2,2,4,1,1,2,0.746980216004886,0.227405950019602
22,1,1,4,1,1,1,1.11717065004632,0.262426747009158
22,1,1,4,1,1,1,0.758855263004079,0.399196499958634
22,1,1,4,1,1,1,0.657702060998417,0.23857924900949
22,1,1,4,1,1,1,0.807219206995796,0.213903731957544
22,2,2,4,1,1,2,0.808526601002086,0.206395347951911
22,2,2,4,1,2,2,0.521587251045275,0.194959702028427
22,2,2,4,1,1,1,1.19024100597017,0.293456432002131
22,2,2,4,1,1,1,0.684370144968852,0.271595091035124
22,1,2,4,0,1,2,0.847722514998168,0.220118666999042
22,2,2,4,1,2,2,0.621718711045105,0.195553725003265
22,2,2,4,1,2,2,0.510943949047942,1.56169479899108
22,1,1,4,1,2,2,2.39631446095882,0.226010082988068
22,1,1,4,1,1,2,0.692205395025667,0.215515809017234
22,1,1,4,1,1,1,0.98310475499602,0.374382390000392
22,1,1,4,1,1,1,0.657778277993202,0.35809740703553
22,1,1,4,1,1,2,0.794925631023943,0.306305031001102
22,1,1,4,1,2,2,0.72843597404426,0.250615706958342
22,2,2,2,1,1,2,1.1623514679959,0.234958301007282
22,2,2,4,1,1,1,2.21203990501817,0.472712655027863
22,1,1,4,1,2,1,0.664725105045363,0.300604252028279
22,1,1,4,1,2,2,0.834616922016721,0.263788087991998
22,1,1,4,1,2,1,0.872636356973089,0.275716497970279
22,1,1,4,1,2,1,0.771728259976953,0.31536025099922
22,2,2,4,1,2,1,1.18513488501776,0.264205056009814
22,1,1,4,1,2,2,0.848569854977541,0.292945198016241
22,1,1,4,1,2,1,0.747945870971307,0.2606297719758
22,1,1,4,1,2,1,0.71690989297349,0.326981858001091
22,1,1,4,1,2,1,0.628184176050127,0.418988836056087
22,2,1,4,0,1,1,1.03626589104533,0.296615240979008
22,1,1,1,1,1,1,1.21591111802263,0.269424672005698
22,2,2,4,1,2,1,1.51746837701648,0.238213741045911
22,1,1,4,1,1,1,0.863654432003386,0.306732738972642
22,1,1,4,1,1,2,1.37776418996509,0.336731997027528
22,1,1,4,1,2,1,0.965823076025117,0.269485843018629
22,2,2,4,1,2,2,0.885148972971365,0.200405003968626
22,1,1,4,1,1,1,0.874850140011404,0.222555723041296
22,2,1,1,0,1,2,1.00835639098659,0.198826142004691
22,1,1,1,1,1,1,1.83272203197703,0.348945502017159
22,1,1,4,1,2,2,1.21718271198915,0.190990363946185
22,1,1,4,1,1,1,1.43377192498883,0.238105683994945
22,1,1,4,1,2,2,0.647203721979167,0.179596501984634
22,2,2,4,1,1,1,1.27172956499271,0.291079589980654
22,2,2,4,1,2,1,0.778149019984994,0.242173836973961
22,1,1,4,1,2,2,1.33901432098355,0.179784167965408
22,2,2,4,1,1,2,1.11933952698018,0.21689390699612
22,2,2,4,1,2,2,0.570925962994806,0.210800678003579
22,1,1,4,1,1,2,0.67743135598721,0.193495518004056
22,1,1,4,1,1,1,0.948272991983686,0.228716854006052
22,2,2,4,1,1,1,0.958739758003503,0.247121561027598
22,1,1,4,1,2,2,0.975884229992516,0.199438200972509
22,2,2,4,1,2,2,1.09852826298447,0.196275366994087
22,1,1,4,1,2,1,1.06338980799774,0.258788817969617
22,1,1,4,1,2,2,0.971958090958651,0.171109775954392
22,2,2,4,1,1,1,1.3913752050139,0.237483669014182
22,1,1,4,1,2,1,0.814388534985483,0.428833805024624
22,1,1,4,1,1,1,0.910483852028847,0.312118381960317
22,2,2,4,1,1,1,0.942544016987085,0.255984639050439
22,2,2,4,1,1,1,0.695885272987653,0.323226790002082
22,1,1,1,1,1,2,1.7931203689659,0.199586778006051
22,1,1,4,1,1,1,1.21815313398838,0.287493072042707
22,1,2,4,0,1,2,1.01393809600268,0.211651518999133
22,1,2,4,0,1,1,1.22206981602358,0.243625634990167
22,1,1,4,1,1,2,0.748812512028962,0.229638551012613
22,1,1,4,1,2,1,0.960157136025373,0.247910222038627
22,2,2,4,1,2,1,0.713289636012632,0.226903530012351
22,2,2,4,1,1,1,0.892779104993679,0.256498289003503
22,2,2,2,1,1,1,1.07286140299402,0.315830131992698
22,1,1,4,1,2,2,0.961798022966832,0.226122552005108
22,2,1,1,0,2,1,1.27573452302022,0.278925833990797
22,1,1,1,1,2,1,1.01476012205239,0.220204794954043
22,1,1,4,1,2,1,1.33436529501341,0.230879527982324
22,2,2,4,1,2,2,1.06512029503938,0.212310025992338
22,1,1,4,1,1,1,1.04668879997917,0.242885663989
22,1,1,4,1,2,2,0.868033887003548,0.224114153999835
22,2,2,4,1,1,2,0.849860318005085,0.173917734995484
22,1,1,1,1,1,1,1.5777270909748,0.273123310005758
22,2,1,1,0,1,2,0.752294406003784,0.208739587047603
22,2,1,1,0,1,2,0.643933037994429,0.209138000034727
22,1,1,4,1,2,2,0.723470876982901,0.197406916006003
22,1,1,4,1,2,2,0.712312438001391,0.227295399003197
22,1,1,4,1,2,1,1.06109234003816,0.289534430019557
22,2,1,4,0,2,2,0.672277789039072,0.227718516951427
22,1,1,4,1,1,1,0.733963977021631,0.279139584978111
22,1,1,4,1,2,2,0.622591274965089,0.197239956993144
22,1,1,1,1,1,1,1.48773892200552,0.202524474007078
22,2,1,1,0,1,1,0.756891564000398,0.261315629992168
22,2,1,1,0,1,1,0.854304577980656,0.234475078992546
22,1,1,4,1,1,2,1.29152123298263,0.261890767025761
22,1,1,4,1,2,1,0.878370321006514,0.258214397006668
22,1,1,1,1,1,2,1.04294011904858,0.223644440004136
22,1,1,4,1,2,2,1.28930792602478,0.219944460026454
22,2,2,2,1,1,2,1.09386212902609,0.280630010995083
22,2,2,4,1,2,2,1.57661528000608,0.215010203013662
22,2,2,4,1,2,1,1.08163872995647,0.332544826960657
22,1,1,4,1,1,2,1.07386685704114,0.189037534990348
22,1,1,4,1,2,2,0.552800595993176,0.200721564993728
22,2,2,4,1,2,1,1.21143439103616,0.345525311015081
22,1,1,4,1,2,1,0.942722864041571,0.239589324046392
22,1,1,4,1,2,2,0.784954146016389,0.192331619968172
22,1,1,4,1,2,2,0.626988839998376,0.224918955005705
22,2,2,4,1,1,1,1.1230013059685,0.268667279975489
22,1,1,4,1,2,2,1.13220310496399,0.197073382034432
22,1,1,4,1,2,1,0.919839798996691,0.297693331958726
22,2,2,4,1,2,1,0.865034602000378,0.253006454964634
22,1,2,4,0,1,1,0.973060706979595,0.244688253034838
22,2,1,4,0,1,2,0.742366903985385,0.206789724994451
22,2,1,4,0,2,1,1.02575904398691,0.263288698042743
22,2,1,2,0,2,1,0.959169567038771,0.959937191975769
22,2,2,4,1,1,2,0.92354848299874,0.213335142994765
22,1,1,4,1,2,1,0.864069090981502,0.299847131012939
22,2,2,4,1,1,2,0.937771853001323,0.186834275955334
22,2,2,4,1,1,1,1.02176282496657,0.32358705997467
22,1,1,4,1,2,1,0.84135967498878,0.246281272033229
22,1,2,4,0,1,1,1.18907153903274,0.476012947969139
22,1,1,4,1,2,2,0.97164362098556,0.210707875026856
22,1,1,4,1,1,2,0.949676098010968,0.221833733958192
22,1,1,4,1,1,1,0.928070902999025,0.265654463029932
22,1,1,4,1,1,2,0.769287276023533,0.192819304007571
22,1,1,4,1,1,2,0.596419799025171,0.178839506988879
22,1,1,4,1,2,2,0.510506607010029,0.185272286995314
22,2,1,2,0,2,2,0.476558919006493,0.512996805016883
22,1,1,4,1,1,2,1.27935851801885,0.154722890001722
22,1,1,4,1,2,2,0.719072864041664,0.23264979297528
22,2,1,1,0,1,1,1.33000468200771,0.258409780042712
22,2,2,4,1,2,2,0.874511220026761,0.198716900020372
22,2,2,2,1,1,2,1.02496300498024,0.294975425000302
22,2,2,4,1,2,2,1.31748239404988,0.246575864963233
22,2,2,4,1,1,1,1.41659889096627,0.276812888972927
22,1,2,1,0,2,1,1.86083020700607,0.41626071499195
22,1,1,4,1,2,1,1.55396159604425,0.42562497605104
22,2,2,4,1,1,1,0.85166946897516,0.319355636951514
22,1,1,1,1,1,1,1.58920697600115,0.331591133959591
22,1,1,1,1,2,2,0.864904412999749,0.284559580031782
22,2,1,1,0,1,2,1.07506444700994,0.73508088698145
22,2,2,4,1,1,1,1.21184438699856,0.345218269969337
22,1,1,4,1,1,1,1.35055033600656,0.374749964976218
22,1,1,1,1,1,2,1.04988553700969,0.262542203010526
22,2,2,2,1,1,2,1.31893227301771,0.344270917994436
22,1,1,1,1,1,2,0.876596832007635,0.232825560960919
22,1,1,4,1,1,2,1.15375133801717,0.234252454014495
22,2,1,1,0,1,2,0.858979017997626,0.215694522019476
22,1,1,1,1,1,1,1.76107378996676,0.344711571000516
22,2,2,4,1,2,1,0.941382417979185,0.262582936033141
22,1,1,4,1,1,1,0.711149518960156,0.337886538996827
22,2,2,4,1,2,2,1.07868094404694,0.290791463979986
22,2,2,4,1,2,1,0.90506836399436,0.283623268944211
22,2,2,4,1,2,1,0.658998732978944,0.247348660021089
22,1,1,1,1,1,1,1.26485252100974,0.339563883957453
22,2,2,4,1,2,2,1.79293063899968,0.239306665025651
22,2,2,4,1,2,2,0.760090058960486,0.184863763977773
22,1,2,2,0,1,1,2.17953117599245,0.298346295021474
22,2,2,4,1,1,1,0.888186264957767,0.259721122973133
22,2,2,4,1,2,1,0.620037458022125,0.274301507044584
22,2,2,4,1,2,1,0.545748691016342,0.354750988015439
22,2,2,4,1,2,1,0.582671617972665,0.406209983979352
22,2,2,4,1,2,1,0.464364743966144,0.405038526048884
22,2,2,4,1,2,2,1.03891355899395,0.212268228991888
22,1,1,4,1,2,2,0.814331708999816,0.196096110972576
22,1,2,2,0,1,2,1.01492880797014,0.236852354952134
22,1,1,4,1,1,1,1.173913481005,0.285237765987404
22,2,2,4,1,2,1,0.940630644967314,0.253810668014921
22,2,2,4,1,2,2,1.00582950399257,0.268147167982534
22,1,2,2,0,1,1,2.00368886697106,0.617470433993731
22,2,2,4,1,2,2,0.960872398980428,0.232873672968708
22,1,1,4,1,1,1,1.28256930602947,0.372747699031606
22,1,2,2,0,2,1,1.00852110597771,0.286982798017561
22,2,2,4,1,2,2,1.12558673700551,0.47908273700159
22,1,1,4,1,1,2,0.774644421006087,0.278706912009511
22,2,2,4,1,2,1,1.28675024001859,0.353331869002432
22,2,1,1,0,2,2,1.12496189703234,0.246490645979065
22,1,1,4,1,2,2,0.775938921025954,0.231543334026355
22,1,1,1,1,1,2,0.873438094044104,0.269597799982876
22,2,2,4,1,2,2,0.869229279982392,0.256481265998445
22,1,1,1,1,1,2,0.832957450998947,0.214285924041178
