Subject,Stimulus,Response,Confidence,Correct,Contrast,Hand,RT_Decision,RT_Confidence
29,1,2,1,0,2,1,1.32357357200817,0.533235217008041
29,2,2,1,1,1,1,1.22534657698998,0.150650149997091
29,1,2,2,0,1,1,1.14745497700642,0.395708695999929
29,1,2,1,0,2,2,0.914018137991661,1.31488960700517
29,1,2,1,0,2,2,0.847213273998932,1.51978894000058
29,2,1,1,0,1,1,1.0004239520058,0.350520556006813
29,2,2,2,1,1,1,0.954728309996426,0.29154846999154
29,2,1,2,0,2,1,0.83445006000693,0.415510741993785
29,2,2,2,1,2,2,0.851459685000009,1.21130679300404
29,1,2,2,0,1,1,0.802673725003842,0.337224920003791
29,1,2,1,0,1,2,0.801501961002941,1.45664090799983
29,2,2,1,1,2,2,0.935513365009683,1.36130337401119
29,2,2,1,1,2,2,0.723615032009548,1.16396598800202
29,2,2,2,1,2,2,0.695599087004666,1.06292570300866
29,1,1,1,1,1,1,1.227843820001,0.296807054008241
29,1,1,2,1,1,2,1.47484603899647,2.05077546500252
29,1,2,1,0,1,2,0.824866465991363,1.44155028299429
29,1,2,1,0,2,1,0.81440520400065,0.923859125003219
29,2,2,1,1,1,2,0.771204817006947,1.27653448600904
29,1,2,1,0,1,1,1.12753828900168,0.201766970989411
29,1,1,2,1,1,2,0.831894524992094,1.54210817499552
29,2,1,3,0,1,2,1.47564958700968,1.97929701799876
29,2,2,1,1,2,1,1.58593583598849,0.511584683990804
29,2,2,2,1,1,1,1.07838566499413,0.377261485002236
29,2,2,3,1,2,2,0.808099360001506,1.08770563000871
29,1,2,2,0,1,2,0.910050272999797,1.26291737299471
29,1,2,2,0,1,1,0.93879085899971,0.275926435002475
29,2,2,2,1,1,1,0.7718164990074,0.195039455997176
29,2,2,3,1,1,2,0.818661003999296,1.29858601999877
29,1,1,2,1,2,2,0.719311952008866,1.13638123401324
29,1,1,2,1,1,1,0.77678196899069,0.488219943988952
29,1,2,1,0,1,1,0.927244339996832,0.313161668003886
29,2,2,3,1,2,1,0.679614385997411,0.234348237005179
29,1,1,3,1,1,1,0.875685574006638,0.375554509999347
29,1,1,2,1,2,2,0.926924403000157,1.49491327899159
29,1,1,2,1,1,1,1.56856673800212,0.336271549997036
29,2,1,2,0,2,2,0.999938624008792,1.68112788700091
29,2,2,1,1,1,2,0.932941748003941,1.46058894399903
29,1,2,1,0,2,1,0.816033846000209,0.173748041008366
29,1,2,1,0,2,2,0.779853447005735,1.21990409400314
29,2,2,2,1,1,2,0.660722720989725,1.23811980699247
29,1,2,1,0,2,1,0.882998621003935,0.189800344000105
29,1,2,1,0,1,2,0.676248734002002,1.14845287599019
29,1,1,2,1,2,2,0.784120436001103,1.77642744100012
29,1,1,1,1,1,2,0.754003867987194,1.3549111399916
29,1,1,1,1,2,1,0.770262745005311,0.449981187004596
29,2,2,2,1,1,2,1.1424587520014,1.79665274500439
29,1,1,4,1,2,2,2.3999887349928,2.9178891289921
29,1,2,2,0,1,2,0.730178447003709,1.10697034800251
29,1,1,3,1,1,1,0.957061737994081,0.42133673299395
29,1,1,3,1,2,2,1.01797737399465,1.56134808500065
29,2,2,2,1,2,2,0.628513155999826,1.0287873299967
29,2,2,3,1,1,1,0.762562320000143,0.250910390997888
29,1,2,2,0,1,2,0.717226945998846,1.02341538199107
29,1,2,2,0,2,2,1.49438095500227,2.10351210700173
29,2,2,2,1,2,1,0.832502514997032,0.429610685998341
29,2,2,3,1,2,2,0.649858848002623,1.17856319699786
29,2,2,3,1,2,1,0.705973457006621,0.340557465009624
29,2,2,4,1,2,2,0.669765218990506,1.13316498399945
29,1,2,3,0,1,2,0.689055006005219,1.13671370700467
29,1,1,1,1,2,2,0.798791455003084,1.35709816399321
29,1,1,2,1,1,2,0.833647243998712,1.3130249419919
29,2,2,2,1,1,2,0.597925619993475,0.973579098994378
29,2,2,1,1,1,1,1.41490371400141,0.443821888009552
29,1,1,4,1,2,1,0.916147433003061,0.477658511008485
29,1,2,2,0,1,1,0.741203886005678,0.279194018003182
29,2,2,3,1,2,2,1.00922325899592,1.40210555000522
29,1,1,3,1,1,2,0.818944901999203,1.21014142499189
29,1,1,3,1,2,1,0.913012577992049,0.315145843997016
29,2,2,2,1,1,1,0.712213905993849,0.346940142000676
29,2,2,3,1,2,1,0.727678366994951,0.217264328995952
29,1,2,2,0,2,2,0.821324709002511,1.20572285700473
29,1,1,2,1,2,2,1.0476522740064,1.47197545600648
29,2,2,1,1,2,1,0.754957615994499,0.307483231998049
29,2,2,1,1,1,1,0.83443775800697,0.271231753999018
29,2,2,2,1,2,1,0.799385389007512,0.189194170001429
29,1,1,3,1,1,2,1.15538007099531,1.69909941099468
29,1,1,4,1,2,1,0.822472154992283,0.243830046005314
29,1,2,1,0,1,2,1.31962594200741,2.02429508100613
29,1,2,3,0,2,1,0.813385183006176,0.266676996994647
29,2,2,3,1,2,2,0.669506001999252,1.12659045499458
29,2,2,4,1,2,1,1.04750188300386,0.123353057002532
29,1,1,2,1,1,1,0.993914046994178,0.711786522995681
29,1,1,1,1,2,2,0.792870031989878,1.2890412479901
29,1,2,2,0,1,2,0.896349358998123,1.32785993399739
29,2,2,2,1,1,2,0.939577937999275,1.27686831100436
29,2,1,1,0,1,1,1.14424290199531,0.344841675003408
29,2,2,1,1,1,1,1.33445455299807,0.559079782004119
29,2,2,4,1,1,2,1.87936283199815,2.38333404500736
29,2,2,2,1,1,2,0.848865059990203,1.2953436109965
29,2,2,3,1,1,2,0.701759710995248,1.24639962900255
29,1,1,1,1,2,1,0.87511923200509,0.263071244989987
29,1,1,3,1,1,2,0.803058806995978,1.24309338199964
29,2,1,1,0,1,2,0.818663265992654,1.28940335600055
29,1,2,1,0,2,2,0.656601631999365,1.20724563699332
29,2,2,3,1,2,2,0.594337115006056,0.993662224995205
29,2,1,3,0,2,1,0.753138161002425,0.353699860002962
29,2,2,2,1,2,1,0.813549851998687,0.475939257987193
29,2,2,3,1,1,2,0.725830319002853,1.0945602110005
29,1,2,4,0,1,2,0.587421539006755,1.07549555800506
29,1,2,1,0,1,1,1.12086835700029,0.130024482001318
29,2,2,2,1,1,2,0.747035481006606,1.12377088700305
29,1,2,2,0,1,2,0.808084899996175,1.14301650000561
29,1,1,1,1,2,1,1.00891475299431,0.198899772003642
29,2,2,2,1,2,1,0.793757702005678,0.392888441012474
29,2,2,1,1,1,2,0.814628894004272,1.64759127399884
29,1,1,1,1,2,1,0.955746920997626,0.483192507992499
29,2,2,3,1,2,2,0.734328625010676,1.08576107601402
29,2,2,2,1,2,2,0.764595448999899,1.49125861900393
29,2,2,4,1,2,1,0.966636294993805,0.174487484997371
29,1,1,4,1,2,2,0.995978820996243,1.4360727059975
29,2,1,1,0,1,1,1.37765398800548,0.504935313001624
29,2,2,3,1,1,1,0.959455642994726,0.503184257002431
29,1,1,3,1,2,1,1.29362066199246,0.408288286998868
29,1,1,4,1,1,1,0.818047823995585,0.544118626014097
29,1,1,2,1,1,2,1.33517886899062,1.72715987899574
29,1,1,1,1,1,2,0.747344882998732,1.24487810200662
29,1,2,3,0,1,1,0.961178012992605,0.697492114006309
29,2,2,3,1,1,1,1.06424904101004,1.00346399500268
29,2,1,1,0,2,1,1.35761436200119,0.645398597989697
29,1,1,4,1,2,2,0.849189133004984,1.36983375401178
29,2,1,3,0,1,2,0.963173145006294,1.29940050200094
29,2,2,1,1,1,1,1.55071612999018,0.302611614999478
29,1,1,3,1,2,2,0.799403258992243,1.37663550399884
29,2,1,3,0,2,2,0.634851107999566,1.29785322200041
29,2,2,4,1,2,2,0.777345695008989,1.44885804400838
29,1,1,1,1,1,1,0.868745209008921,0.176373010996031
29,2,2,2,1,1,2,0.90292584800045,1.5846519350016
29,2,2,1,1,2,1,1.11845835599524,0.336246344013489
29,1,2,2,0,2,1,0.812993400992127,0.79431712400401
29,1,2,2,0,1,1,1.01330962999782,0.411056933997315
29,2,2,1,1,1,1,0.868714326003101,0.496358773001703
29,1,1,2,1,2,1,1.06348155700834,0.522655864988337
29,1,1,3,1,2,1,0.720513150008628,0.210827568997047
29,2,2,3,1,2,2,1.46501389000332,1.74374228999659
29,2,2,4,1,2,1,1.14427426099428,0.312915763992351
29,2,2,4,1,2,2,0.72978138999315,1.23422121899785
29,1,1,2,1,2,1,0.701945570996031,0.28823427700263
29,1,2,1,0,1,2,0.794903934001923,1.37062828600756
29,1,1,3,1,2,1,0.978062526002759,0.330286284995964
29,2,1,2,0,1,1,0.871571791998576,0.307122925005388
29,2,2,4,1,2,2,0.741116649995092,1.17369881999912
29,1,1,4,1,2,1,0.652064352005254,0.209536344002117
29,1,1,4,1,1,2,0.991735428004176,1.62211901400588
29,2,2,3,1,1,2,0.727911095993477,1.19201653299388
29,1,1,1,1,1,2,0.944119478008361,1.44120733599993
29,1,1,2,1,1,2,0.704328487991006,1.22458632600319
29,2,2,1,1,1,1,1.24694273600471,0.219050239000353
29,2,1,3,0,1,1,0.94094135100022,0.260786711995024
29,2,2,1,1,2,1,0.725906862993725,0.263992975000292
29,1,2,1,0,2,1,0.760325476992875,0.904585967000457
29,2,1,3,0,2,1,1.96624708999298,0.57300416099315
29,1,1,3,1,2,1,0.768774757001665,0.223674824999762
29,2,2,1,1,1,2,0.838113792997319,1.19643894299224
29,2,2,3,1,1,1,1.00437862399849,0.370524575002491
29,1,1,3,1,2,2,0.857808207001654,1.35386917900178
29,2,2,1,1,1,1,0.977977693008143,0.233073890005471
29,2,2,1,1,2,2,0.749894075997872,1.25323539599776
29,1,1,4,1,1,1,1.90584229098749,0.450800475999131
29,1,2,1,0,1,1,1.29123084699677,0.245681868007523
29,1,1,4,1,2,1,0.935097908004536,0.192050149998977
29,2,2,4,1,1,1,1.0271109949972,0.617107241007034
29,1,1,3,1,1,2,0.84454853500938,1.24542264299816
29,1,1,2,1,2,1,0.929605748999165,0.283063064998714
29,2,2,1,1,1,1,1.38642213199637,0.192830566011253
29,1,1,3,1,1,1,0.979376214003423,0.20276193600148
29,1,2,3,0,2,1,1.03751814000134,0.96241939200263
29,2,2,3,1,2,1,1.65375983899867,0.209192697002436
29,1,1,2,1,1,1,0.691479241999332,0.183279074990423
29,1,1,3,1,2,1,0.681737254009931,0.34957705900888
29,1,2,3,0,2,1,1.83386501000496,0.189767637013574
29,1,1,3,1,1,2,0.859500225997181,1.34014730100171
29,2,2,1,1,1,1,1.02926959100296,0.202118036002503
29,2,1,3,0,1,1,1.10071258099924,0.302588257007301
29,1,2,2,0,2,1,1.05251225800021,0.225349635002203
29,2,2,4,1,2,1,0.787339563001296,0.226451563998125
29,1,2,2,0,1,2,2.21455537500151,3.30277010099962
29,2,2,3,1,1,2,0.795108512000297,1.27357393100101
29,2,2,2,1,2,1,0.86195127000974,0.186407044995576
29,2,2,1,1,2,1,1.13287312698958,0.413989057997242
29,2,2,2,1,1,2,2.59484643099131,3.08417263100273
29,2,2,4,1,2,2,0.920243421001942,1.39208746601071
29,2,2,3,1,1,2,2.28148559000692,2.74523949000286
29,1,2,2,0,1,2,2.79721523399348,3.10772830099449
29,2,2,1,1,2,1,0.956996736989822,0.30920369400701
29,2,2,3,1,1,2,0.878837334006676,1.28728107901406
29,2,2,3,1,2,2,1.14017641800456,1.73237259700545
29,2,2,3,1,2,2,0.853473053997732,2.76545881999482
29,2,2,1,1,2,2,0.775415598007385,1.20737221899617
29,2,2,1,1,2,1,0.894081001999439,0.16958847999922
29,1,2,1,0,1,1,0.813000959999044,0.139359515000251
29,2,1,3,0,1,2,0.851139838006929,1.22791399799462
29,2,2,1,1,2,1,0.841210209997371,0.198113862003083
29,1,1,3,1,1,2,0.877255756000523,1.25346039600845
29,1,2,1,0,1,2,0.794976104996749,1.31510165300278
29,2,2,3,1,1,2,0.745392712997273,1.20168805200956
29,1,1,2,1,1,1,0.863692646002164,0.235314470002777
29,1,1,2,1,1,2,0.743074177007657,1.23204016100499
29,2,2,1,1,1,1,0.980882515999838,0.284254372003488
29,1,2,1,0,2,1,1.17936615500366,0.185989889010671
29,2,2,3,1,1,1,0.748952962996555,0.17328615700535
29,2,2,3,1,1,2,0.812612363995868,1.61353932299244
29,2,2,1,1,1,1,1.46640711599321,0.941304509993643
29,2,2,2,1,2,1,0.658141195002827,0.182382554994547
29,2,1,2,0,2,1,0.889446925997618,0.405071314991801
29,1,1,3,1,2,1,0.750776920001954,0.335287145004258
29,2,2,3,1,2,1,0.732981947003282,0.317417459998978
29,2,2,4,1,1,1,0.859130074008135,0.263973000997794
29,1,1,2,1,2,2,1.60279412800446,2.0676192700048
29,1,2,1,0,2,2,0.768637938002939,1.32840360600676
29,1,1,1,1,2,2,0.894702016987139,1.40606180198665
29,1,1,2,1,2,2,0.814235182988341,1.15185691398801
29,1,2,1,0,2,2,1.29796268099744,1.71528033699724
29,1,1,1,1,1,2,1.12771981100377,1.63981964701088
29,2,1,1,0,1,2,0.742938202994992,1.26269941098872
29,2,2,1,1,2,2,1.94198652400519,2.33422555201105
29,2,2,2,1,1,2,0.658764545994927,1.23354420000396
29,1,2,2,0,1,1,0.934637365993694,0.448232564012869
29,2,2,2,1,1,2,0.922228569004801,1.56252892699558
29,1,2,1,0,2,1,0.947661212005187,0.427354006998939
29,1,2,1,0,1,2,0.864215580004384,1.89528350099863
29,2,2,4,1,2,1,0.914600588992471,0.204571624999517
29,1,2,1,0,1,1,0.878260839992436,0.361844670987921
29,2,2,2,1,1,2,0.91377157199895,1.39220027100237
29,1,2,1,0,2,1,0.984185484005138,0.430965766994632
29,2,2,2,1,1,2,0.842535193994991,1.23500413300644
29,2,2,2,1,1,1,0.736455143996864,0.401399085996673
29,2,2,2,1,2,1,0.795683230986469,0.394563433990697
29,1,2,1,0,1,2,0.831484577996889,1.35185729998921
29,2,2,4,1,2,1,0.857091680998565,0.181083477000357
29,1,2,2,0,2,2,0.820967563005979,1.27655977100949
29,1,2,1,0,1,1,1.37591393600451,0.662955396008329
29,2,2,1,1,2,2,0.689173573002336,1.19472867299919
29,1,2,2,0,1,2,0.932956131000537,1.47574291400088
29,2,2,2,1,2,2,0.922530302996165,1.29030955499911
29,1,2,1,0,2,2,2.22508217899303,2.65673016800429
29,2,2,3,1,2,2,0.639100008003879,1.3494198610133
29,2,2,1,1,1,1,1.23708536398772,0.433994531995268
29,1,1,3,1,2,1,1.19432554900413,0.329662778996862
29,2,2,3,1,2,2,0.747091776996967,1.44307436699455
29,2,2,2,1,2,2,0.786405724007636,1.13097071900847
29,1,1,2,1,2,1,0.755493941003806,0.244224365000264
29,2,1,1,0,1,2,0.800106620008592,1.44067794299917
29,1,1,1,1,2,1,0.757315775990719,0.165816637003445
29,1,1,1,1,1,1,0.777484341000672,0.185476222002762
29,2,2,2,1,2,1,0.764669437994598,0.252654694995726
29,2,2,2,1,1,1,0.796597296997788,0.187390639999649
29,2,2,3,1,1,2,0.866695903008804,1.33771436600364
29,2,2,3,1,1,1,1.01043571199989,0.392981788987527
29,1,1,2,1,1,1,1.13968102900253,0.500819834007416
29,2,2,3,1,2,1,0.890797182000824,0.53393068999867
29,1,2,2,0,2,1,0.906814756002859,0.612469760002568
29,2,1,1,0,2,2,2.82508111700008,3.2660255899973
29,2,2,3,1,2,2,0.77541450499848,1.26314243600063
29,1,2,3,0,2,2,0.622113863995764,1.06337391100533
29,1,2,2,0,1,2,0.813934090008843,1.40668106100929
29,2,2,3,1,1,2,0.63914199899591,1.0717020239972
29,2,1,1,0,1,1,1.47557958800462,0.19866968599672
29,2,2,2,1,2,2,0.779902864989708,1.10749722499168
29,1,1,1,1,2,2,0.729913567003678,1.20241234800778
29,1,1,3,1,1,2,0.747268563005491,1.69823890199768
29,1,2,3,0,2,2,0.712554405006813,1.38408474600874
29,2,2,3,1,2,1,0.91936763600097,0.544601649002288
29,2,2,4,1,1,1,1.25420083600329,0.417887410003459
29,1,2,1,0,1,1,0.907249137002509,0.16583896400698
29,2,2,3,1,1,2,0.820803006005008,1.22139190300368
29,2,2,2,1,1,1,0.994198492000578,0.29750139900716
29,2,2,2,1,1,1,0.792194720997941,0.31167614099104
29,2,2,3,1,2,1,0.774031674998696,0.645835677991272
29,2,2,2,1,1,2,0.753932817999157,1.43428453899105
29,1,2,2,0,2,2,0.706045279002865,1.34477265100577
29,2,2,4,1,2,2,0.732245803999831,1.39824135300296
29,2,2,4,1,2,1,0.907865873989067,0.262536448004539
29,2,1,4,0,1,2,0.993397929996718,1.74580852699
29,1,2,2,0,1,2,0.716968797001755,1.60443948199099
29,2,2,2,1,2,1,0.771806318996823,0.163268238000455
29,2,2,4,1,2,1,0.775952689000405,0.15182972799812
29,2,2,1,1,2,1,1.0044307680073,0.610768461992848
29,2,2,2,1,1,2,0.743521807991783,1.48054368799785
29,2,2,1,1,2,1,0.963086452000425,0.186621081011253
29,1,1,1,1,1,1,1.80594239100174,0.259471515004407
29,2,2,3,1,2,1,0.81966013899364,0.177319538008305
29,1,2,2,0,1,2,0.825370031001512,1.36104554899794
29,1,1,1,1,1,1,1.48047154699452,0.219045916994219
29,2,2,2,1,2,2,0.76682981599879,1.44757011500769
29,1,1,3,1,1,2,0.760418978999951,1.18369458199595
29,1,1,3,1,1,2,0.848844854001072,1.18478984499234
29,2,2,2,1,1,2,0.762669199000811,1.11462459999893
29,1,1,3,1,2,2,0.736495276010828,1.10475671901077
29,1,1,4,1,2,1,1.05034527899988,0.190456692012958
29,1,1,4,1,2,2,0.901147252006922,1.26099491599598
29,2,2,2,1,2,1,0.79297598300036,0.168613276997348
29,2,1,1,0,1,2,0.743000504007796,1.23851746501168
29,2,2,2,1,2,2,0.742815172998235,1.38334196100186
29,2,1,1,0,2,1,0.790995396993821,0.18170961800206
29,2,2,2,1,1,1,0.745394377998309,0.265138062008191
29,1,2,1,0,2,1,2.32977690000553,0.537796775999595
29,1,1,3,1,2,1,0.702210966002895,0.561175709997769
29,1,1,2,1,2,2,0.77567322300456,1.2008726799977
29,1,1,3,1,2,2,0.71319316199515,1.31339777600078
29,1,1,4,1,1,2,0.701979602003121,1.36727425199933
29,2,2,3,1,1,1,0.838096503997804,0.515476326996577
29,2,2,4,1,2,1,0.761366949009243,0.376957567001227
29,2,2,4,1,2,2,0.74509344100079,1.35940372699406
29,2,1,3,0,1,2,0.779820775991539,1.21993342800124
29,1,1,4,1,2,2,0.652254187996732,1.47543402000156
29,1,2,3,0,1,1,1.19944140900043,0.717780268008937
29,2,2,4,1,2,1,1.09907046800072,0.668721344991354
29,2,2,4,1,2,1,1.45214710501023,0.416177463004715
29,2,2,3,1,1,1,0.730099389009411,0.266984349000268
29,2,2,4,1,2,1,0.667120776997763,0.302457662997767
29,2,2,2,1,1,1,1.61331706499914,0.3617084120051
29,1,2,2,0,1,2,1.19429509498877,1.58535393199418
29,1,2,3,0,1,1,1.16772401500202,0.846818363002967
29,2,2,1,1,1,1,1.06343174001086,0.235583667003084
29,1,1,1,1,1,2,1.39141874099732,2.00652223400539
29,1,1,1,1,2,1,0.869441592993098,0.176291056006448
29,2,2,2,1,1,2,1.32851426799607,1.75996637099888
29,1,1,3,1,1,1,0.983867866991204,0.286405427003047
29,1,2,2,0,1,1,0.79748150499654,0.251932641011081
29,2,2,4,1,1,1,1.19649773600395,0.570707689999836
29,2,2,4,1,2,2,0.855974322999828,1.44168430099671
29,2,2,3,1,1,1,0.846034774993313,0.426329636000446
29,2,2,4,1,2,2,0.82309070500196,1.72732766400441
29,2,2,3,1,1,2,0.747618023990071,1.16248099999211
29,1,1,2,1,2,2,1.16641847799474,1.68554488000518
29,1,1,3,1,1,2,0.948511484995834,1.37146825400123
29,2,2,3,1,1,1,1.03591606000555,0.496306167988223
29,2,2,3,1,2,2,0.849319098997512,1.46561605700117
29,2,2,4,1,1,1,1.39848368799721,0.30047635101073
29,1,1,2,1,1,1,0.954327698011184,0.515076212992426
29,1,1,3,1,1,1,0.760216709997621,0.664609707993804
29,1,1,4,1,1,1,0.905303342995467,0.21145426100702
29,2,2,4,1,2,1,0.69364892700105,0.249123874993529
29,2,1,1,0,1,2,1.15576338200481,1.84363428900542
29,2,2,4,1,2,2,0.85944910600665,1.43527209300373
29,2,2,1,1,1,1,1.12927920999937,0.170695733002503
30,2,2,3,1,2,1,1.49345397000434,1.25684071902651
30,2,2,3,1,2,2,1.44173228900763,2.98664489202201
30,1,2,4,0,1,2,1.20320331898984,1.96411137797986
30,2,2,3,1,1,2,1.11712904099841,2.23785531398607
30,2,2,4,1,2,2,1.14024926599814,1.83711681098794
30,1,1,1,1,1,2,1.66725966302329,2.61184965801658
30,2,2,1,1,1,1,2.8730955249921,0.418966707977233
30,1,2,1,0,2,1,2.17184890402132,0.417471464985283
30,1,2,2,0,1,2,1.75148784299381,2.39882695599226
30,1,2,2,0,1,1,2.16513306100387,1.80302306302474
30,1,1,3,1,1,2,1.09604998500436,2.02437302999897
30,2,2,3,1,2,1,1.50842429400655,0.518075160012813
30,2,2,3,1,1,2,1.62335652101319,2.30982149700867
30,2,2,3,1,2,1,1.99199144201702,1.18949105200591
30,2,2,1,1,1,1,2.43214274200727,0.443521609005984
30,2,2,2,1,2,1,1.38104708402534,0.490890503016999
30,2,1,1,0,1,1,2.40216425000108,0.605979626998305
30,2,2,3,1,1,2,1.24302714399528,1.85084409901174
30,2,2,3,1,2,2,0.915070209011901,1.86757218599087
30,1,1,3,1,2,1,1.29388210098841,1.27197415500996
30,2,1,1,0,2,1,1.42331070298678,1.87581838297774
30,1,1,2,1,1,1,1.58594740601256,0.336198740988038
30,2,2,2,1,2,2,1.64745740001672,3.22530338200158
30,1,1,2,1,1,2,1.5581106999889,3.06270342197968
30,2,2,3,1,1,1,1.45738582400372,4.50110716800555
30,2,2,3,1,1,2,1.68239797200658,2.4418517150043
30,1,2,1,0,2,1,2.81428761500865,0.425560881005367
30,2,2,2,1,2,1,1.79545784401125,1.09720511501655
30,1,1,2,1,2,1,2.53518213200732,1.31048428799841
30,2,1,1,0,1,1,2.24383177800337,0.552077676024055
30,1,2,3,0,1,2,2.40762137400452,3.11955892399419
30,2,2,2,1,1,2,1.43238062801538,2.09698648401536
30,1,1,3,1,2,2,0.951572775986278,1.62347759498516
30,1,1,3,1,1,2,1.11078845500015,1.61387118601124
30,2,2,3,1,2,1,1.18128341101692,0.747899328998756
30,2,2,3,1,2,1,2.18377439898904,0.603874085005373
30,1,1,3,1,2,2,1.48262741300277,1.97102442602045
30,2,2,2,1,1,2,1.69264970297809,2.12468099300168
30,1,2,1,0,2,1,3.62864986000932,0.439963624987286
30,2,2,1,1,1,1,2.49652668900671,0.505069475999335
30,1,2,1,0,1,1,3.43806541000959,0.273580114007927
30,1,1,2,1,1,2,1.89218993700342,4.20395791498595
30,2,2,3,1,2,2,1.01807299299981,1.69085403898498
30,2,2,2,1,1,1,2.18122190100257,0.698548688000301
30,1,1,3,1,2,1,3.35340288700536,0.942557766014943
30,2,2,4,1,2,1,1.77878333098488,0.505336377013009
30,1,1,2,1,1,2,1.89854738101712,2.6983749710198
30,1,1,1,1,1,1,1.37161055399338,1.4913790159917
30,2,2,2,1,2,2,1.47612745399238,1.98735347497859
30,1,1,2,1,1,2,2.06192413897952,4.45334606099641
30,2,2,2,1,1,2,2.7598070660024,3.68813937599771
30,2,2,3,1,1,1,1.96726873199805,1.80610208201688
30,2,2,3,1,2,2,1.44881599600194,2.43329683900811
30,1,1,1,1,1,1,3.39711851798347,0.458015082986094
30,2,2,1,1,2,2,2.42804321501171,3.20542790999752
30,1,1,2,1,1,2,1.81264157799887,2.363454758015
30,2,2,1,1,1,1,2.45125763298711,0.429684996983269
30,2,1,1,0,2,2,3.01813748700079,4.40247525498853
30,1,1,3,1,1,2,1.65634421800496,3.74521787301637
30,2,1,2,0,2,1,1.39095779301715,1.33365430199774
30,2,2,3,1,1,2,1.64470900499146,2.62899541901425
30,1,2,1,0,1,1,2.77612103600404,0.550004854012514
30,1,1,2,1,1,2,1.66896340300445,2.42125483098789
30,1,2,4,0,1,2,1.4699080309947,2.14914118099841
30,2,2,3,1,1,2,1.03285938600311,1.68841257598251
30,2,2,2,1,2,1,1.8826394189964,0.684879841021029
30,2,2,3,1,1,2,1.33440837400849,1.91817422799068
30,1,1,3,1,1,2,2.33800128099392,4.44210821998422
30,2,2,3,1,1,1,2.57185439398745,1.52197908301605
30,2,2,3,1,1,2,2.00985406100517,2.85741278500063
30,2,2,4,1,1,2,1.21575680800015,3.31059856701177
30,1,1,1,1,2,1,2.39145668499987,0.804502271988895
30,1,1,2,1,1,1,6.3494153880165,2.05627743600053
30,1,1,3,1,2,2,1.57046081099543,2.06621731698397
30,2,2,3,1,2,2,1.24923352399492,2.18437789499876
30,1,2,4,0,2,2,1.25735367400921,1.90553472199827
30,1,2,1,0,2,2,1.69441467901925,4.48717392902472
30,2,2,4,1,2,2,1.37585732998559,2.24029429600341
30,2,2,3,1,1,2,1.23097451700596,2.21653035099735
30,2,2,3,1,2,2,1.07903021399397,1.80772239298676
30,2,1,1,0,1,2,1.88118211898836,3.5616575749882
30,1,2,3,0,1,1,1.34269935599878,1.01556012398214
30,1,2,1,0,2,1,2.69658377100131,0.34443598301732
30,1,2,3,0,1,1,2.66182342701359,0.568658502015751
30,2,2,4,1,2,1,1.2121474010055,0.361541100981412
30,2,2,4,1,1,1,1.2217118589906,0.338766503002262
30,2,2,4,1,2,1,1.1515395299939,0.560159757005749
30,1,2,3,0,1,1,1.47653376398375,0.358930167014478
30,2,2,3,1,1,2,1.30258546900586,1.96537111399812
30,2,2,3,1,2,1,1.1176963429898,0.399026568018598
30,1,2,3,0,2,1,0.905608815985033,0.420162457012339
30,1,2,3,0,1,2,1.13637479100726,1.71321293601068
30,1,2,1,0,1,2,2.43010942501132,2.99790745100472
30,2,2,3,1,2,1,0.930035166005837,1.25883004500065
30,2,2,3,1,2,2,1.28499173698947,1.79799794498831
30,1,2,2,0,2,2,2.95068725699093,3.82259193999926
30,2,2,1,1,1,1,2.08234896502108,0.955908538016956
30,1,2,2,0,1,2,1.53079308901215,2.27486704700277
30,1,1,1,1,2,1,2.58864701300627,0.722352949000197
30,2,2,2,1,2,1,1.08642700698692,1.21783227098058
30,1,2,1,0,1,1,1.96169690400711,0.392788628989365
30,2,2,1,1,1,2,1.83855743400636,2.7655258430168
30,2,1,1,0,2,1,2.15705717701348,0.852136092988076
30,1,2,2,0,1,1,1.25960488501005,0.600240928004496
30,1,1,2,1,1,1,1.2256143889972,0.407794512982946
30,2,1,2,0,1,2,3.1405714089924,4.27751460898435
30,1,1,3,1,1,2,1.40074983198429,1.9444829270069
30,2,2,1,1,1,1,2.87228149999282,0.738125869975192
30,2,2,3,1,2,2,1.20906585900229,2.16085404501064
30,2,2,3,1,2,1,1.07249056399451,0.403983174997848
30,1,2,2,0,2,1,2.81350837298669,0.601940485008527
30,1,1,2,1,1,2,1.64661878699553,2.89622039199458
30,2,2,2,1,1,1,1.21566350100329,0.749597940011881
30,1,1,1,1,2,1,1.86535581099452,0.460236525017535
30,1,1,2,1,2,1,1.63632620600401,0.800945175025845
30,1,1,3,1,1,2,2.47847098801867,3.48492277102196
30,2,2,3,1,2,1,1.79849651802215,0.892715823982144
30,2,2,3,1,2,1,1.47451770299813,0.516995964979287
30,2,2,1,1,1,1,1.96359342700453,0.330488431995036
30,1,1,2,1,2,2,2.6585129989835,5.75461115498911
30,1,1,2,1,2,1,1.1734679369838,1.02934186701896
30,2,2,4,1,2,1,1.68627418699907,0.639851879008347
30,2,2,1,1,2,1,2.38543702301104,0.654596952983411
30,2,2,3,1,1,2,2.69038818398258,5.40889624098782
30,2,2,3,1,1,2,1.18227569598821,2.45367121597519
30,2,2,4,1,2,2,1.31678428300074,2.37290231598308
30,2,2,1,1,2,1,1.77122674699058,0.512762332014972
30,1,1,2,1,1,1,2.08746043298743,0.785452559997793
